name,singer,singer_id,duration,link
Seujaya,Biman|Chorus,/artist/biman-8|/artist/chorus,04:42,https://gaana.com//song/seujaya
Dheu Tuli Nachile,Dwipen Baruah|Runjun Phukan,/artist/dwipen-baruah|/artist/runjun-phukan-1,03:37,https://gaana.com//song/dheu-tuli-nachile
Aaji Toi Jodi,Dipen Baruah,/artist/dipen-baruah,03:15,https://gaana.com//song/aaji-toi-jodi
O Raghupati,Kalpana Bhuyan|Nibha Deka|Siba Prasad Nath|Nomi Gayan,/artist/kalpana-bhuyan|/artist/nibha-deka|/artist/siba-prasad-nath|/artist/nomi-gayan,04:56,https://gaana.com//song/o-raghupati
Dhansiri Parehoi,Khagen Mahanta,/artist/khagen-mahanta,03:08,https://gaana.com//song/dhansiri-parehoi
Moina Kon Bidhatai,Wahidur Rahman,/artist/wahidur-rahman,03:14,https://gaana.com//song/moina-kon-bidhatai
Biyanaam,Ila Kakoti|Krishna Das|Moni Baruah|Kabita Hazarika|Sudakshina Sharma|Bharati Das,/artist/ila-kakoti|/artist/krishna-das|/artist/moni-baruah|/artist/kabita-hazarika|/artist/sudakshina-sharma-1|/artist/bharati-das-1,02:11,https://gaana.com//song/biyanaam
Ei Shankar Madhab,Rameswar Pathak,/artist/rameswar-pathak,02:55,https://gaana.com//song/ei-shankar-madhab
Sou Meghar Cha,Namita Bhattacharya,/artist/namita-bhattacharya,03:16,https://gaana.com//song/sou-meghar-cha
Agalati Kalapat Lare Ki Chare,Jayanta Hazarika,/artist/jayanta-hazarika,03:11,https://gaana.com//song/agalati-kalapata-lare-ki-chare
Tumi Pradip Hoan,Dilip Sharma|Anima Chowdhury,/artist/dilip-sharma|/artist/anima-chowdhury-1,03:33,https://gaana.com//song/tumi-pradip-hoan
Jibontu Hol,Ridip Dutta,/artist/ridip-dutta,05:26,https://gaana.com//song/jibontu-hol
Tumi Kon Pepare Furate,Jayanta Hazarika|Bhupen Hazarika,/artist/jayanta-hazarika|/artist/dr-bhupen-hazarika-2,03:13,https://gaana.com//song/tumi-kon-pepare-furate
Thuriai Katilo,Digen Mahanta,/artist/digen-mahanta,03:02,https://gaana.com//song/thuriai-katilo-1
Maram Logai Logai,Lokeswar Deka|Others,/artist/lokeswar-deka|/artist/others,06:19,https://gaana.com//song/maram-logai-logai
Kino Maramar,Namita Bhattacharya,/artist/namita-bhattacharya,02:53,https://gaana.com//song/kino-mashmash
Phale Phule Bhara,Anima Choudhury,/artist/anima-choudhury,03:02,https://gaana.com//song/phale-phule-bhara
Ki Naam Di Matim Dr Bezbaruah,Nirmal Mishra,/artist/nirmal-mishra,03:33,https://gaana.com//song/ki-naam-di-matim-dr-bezbaruah
O Moy Kino Karo,Nilima Khatoon,/artist/nilima-khatoon,03:25,https://gaana.com//song/o-moy-kino-karo
Kola Chola Kuruta,Anima Bhattacharya|Khagen Mahanta|Nikunjalata Mahanta|Ridib Dutta|Archana Mahanta|Nalini Chowdhury,/artist/anima-bhattacharya|/artist/khagen-mahanta|/artist/nikunjalata-mahanta|/artist/ridib-dutta|/artist/archana-mahanta|/artist/nalini-chowdhury,03:13,https://gaana.com//song/kola-chola-kuruta
Nai Hoya Sesh - Duet,Namita Bhattacharya|Dwipen Baruah,/artist/namita-bhattacharya|/artist/dwipen-baruah,03:05,https://gaana.com//song/nai-hoya-sesh-1
Asha Mor Habaloi,Dwipen Baruah,/artist/dwipen-baruah,03:58,https://gaana.com//song/asha-mor-habaloi
Na Kanda Na Kanda,Rameshwar Pathak,/artist/rameshwar-pathak,03:15,https://gaana.com//song/na-kanda-na-kanda
Silonor Monalisa,Bhupen Hazarika|Jayanta Hazarika,/artist/dr-bhupen-hazarika-2|/artist/jayanta-hazarika,03:18,https://gaana.com//song/silonor-monalisa
Turen Changar,Jiten Deka,/artist/jiten-deka,03:09,https://gaana.com//song/turen-changar
Cholila Shankar Sarba Gunakar,Anima Das|Naren Das,/artist/anima-das|/artist/naren-das,03:02,https://gaana.com//song/cholila-shankar-sarba-gunakar
Rupahi Kabane,Archana Mahanta,/artist/archana-mahanta,02:22,https://gaana.com//song/rupahi-kabane
Ai O Sipini,Khagen Mahanta|Archana Mahanta,/artist/khagen-mahanta|/artist/archana-mahanta,05:46,https://gaana.com//song/ai-o-sipini
Kona Batenu Pohara,Rituparna Sharma,/artist/rituparna-sharma,02:53,https://gaana.com//song/kona-batenu-pohara
Pitati Oi Pitati Fagooni,Jayanta Hazarika,/artist/jayanta-hazarika,03:05,https://gaana.com//song/pitati-oi-pitati-fagooni
Asam Deshor Bagichare,Bhupen Hazarika|Usha Mangeshkar,/artist/dr-bhupen-hazarika-2|/artist/usha-mangeshkar-2,04:57,https://gaana.com//song/asam-deshor-bagichare
Senai Mor O Manprajapati,Bhupen Hazarika|Usha Mangeshkar,/artist/dr-bhupen-hazarika-2|/artist/usha-mangeshkar-2,03:41,https://gaana.com//song/senai-mor-o-manprajapati
Bonjui Bontahe Jwale,Anju Devi|Bhupen Hazarika,/artist/anju-devi|/artist/dr-bhupen-hazarika-2,07:29,https://gaana.com//song/bonjui-bontahe-jwale
Sharatare Tumi Jon Jeno,Jayanta Hazarika,/artist/jayanta-hazarika,03:02,https://gaana.com//song/sharatare-tumi-jon-jeno
Ai Tai Bahagate,Samar Hazarika,/artist/samar-hazarika,02:48,https://gaana.com//song/ai-tai-bahagate
Radhar Aoasher Majhey,Pranita Barman,/artist/pranita-barman,02:26,https://gaana.com//song/radhar-aoasher-majhey
O Pran Krishna O,Naren Das|Anima Das,/artist/naren-das|/artist/anima-das,02:55,https://gaana.com//song/o-pran-krishna-o
Kelei Shok Karan,Digen Mohanta,/artist/digen-mohanta,03:04,https://gaana.com//song/kelei-shok-karan
Maram Buji,Bipul|Chorus,/artist/bipul|/artist/chorus,05:52,https://gaana.com//song/maram-buji
Nahibi A Sowarani,Manisha Hazarika,/artist/manisha-hazarika,02:59,https://gaana.com//song/nahibi-a-sowarani
Aay Bihu Re Uruka Nisa,Dolly Ghosh,/artist/dolly-ghosh,03:12,https://gaana.com//song/aay-bihu-re-uruka-nisa
Thuriai Katilo,Lokeswar Deka|Others,/artist/lokeswar-deka|/artist/others,05:54,https://gaana.com//song/thuriai-katilo-2
O Mor Sadhure Sadhu,Rameshwar Pathak,/artist/rameshwar-pathak,04:14,https://gaana.com//song/o-mor-sadhure-sadhu
Aamare Moina,Malabika Bora|Samar Hazarika,/artist/malabika-bora|/artist/samar-hazarika,03:03,https://gaana.com//song/aamare-moina
Pitaiti Ei Bhalo Kabili,Jayanta Hazarika|Malabika Bora,/artist/jayanta-hazarika|/artist/malabika-bora,03:03,https://gaana.com//song/pitaiti-a-pitaiti
A Aaji Beular Biya,Rameshwar Pathak,/artist/rameshwar-pathak,02:55,https://gaana.com//song/ram-chalilore
Moi Aahichhon - Bhupen Hazarika,Bhupen Hazarika,/artist/dr-bhupen-hazarika-2,03:36,https://gaana.com//song/moi-aahichhon
Mrityu Savoti Samadhi,Jayanta Hazarika,/artist/jayanta-hazarika,04:32,https://gaana.com//song/mrityu-savoti-samadhi
Aay Bihu Re Uruka Nisa,Dolly Ghosh,/artist/dolly-ghosh,03:24,https://gaana.com//song/aay-bihu-re-uruka-nisa-1
Disco Sangeet Amare,Nagen Barman,/artist/nagen-barman,03:17,https://gaana.com//song/disco-sangeet-amare
Aghunare Pathare Aai,Aju Barkakati|Lakshmi Bordoloi|Nirmal Kalita|Sarifuddin Ahmed|Sibanath|Bibha Barua|Sharat Sharma,/artist/aju-barkakati|/artist/lakshmi-bordoloi|/artist/nirmal-kalita|/artist/sarifuddin-ahmed|/artist/sibanath|/artist/bibha-barua-1|/artist/sharat-sharma,05:51,https://gaana.com//song/aghunare-pathare-aai-1
Dehi Oi Kalija,Dwipen Baruah,/artist/dwipen-baruah,03:28,https://gaana.com//song/dehi-oi-kalija
Pran Krishna Mor,Snehalata Das,/artist/snehalata-das,02:56,https://gaana.com//song/pran-krishna-mor
